Date,Open,High,Low,Close,Adj Close,Volume
8/5/2015,27557.51953,27652.61914,27367.10938,27577.33984,27577.33984,1817614400
11/5/2015,27837.03906,27837.2793,27582.23047,27718.19922,27718.19922,1540963800
12/5/2015,27664.17969,27693.63086,27395.91016,27407.17969,27407.17969,1530000900
13/5/2015,27473.5,27524.82031,27191.0293,27249.2793,27249.2793,2088818800
14/5/2015,27395.91992,27397.66992,27192.92969,27286.55078,27286.55078,1522212900
15/5/2015,27459.58008,27928.59961,27315.09961,27822.2793,27822.2793,1754137700
18/5/2015,27792.43945,27792.43945,27435.57031,27591.25,27591.25,1378791400
19/5/2015,27597.07031,27765.55078,27500.75977,27693.53906,27693.53906,1559455500
20/5/2015,27751.43945,27751.43945,27490.33008,27585.05078,27585.05078,1470372800
21/5/2015,27507.32031,27611.7207,27393.31055,27523.7207,27523.7207,1221508500
22/5/2015,27723.66992,28041.32031,27696.9707,27992.83008,27992.83008,1899363800
26/5/2015,28462.32031,28524.59961,28237.49023,28249.85938,28249.85938,2672054500
27/5/2015,28214.66016,28214.66016,27982.14063,28081.21094,28081.21094,1863591500
28/5/2015,28162.25,28162.25,27242.10938,27454.31055,27454.31055,3066678800
29/5/2015,27398.2793,27604.26953,27255.89063,27424.18945,27424.18945,3050185700
1/6/2015,27373.06055,27766.32031,27241.94922,27597.16016,27597.16016,1972936000
2/6/2015,27473.44922,27602.88086,27348.13086,27466.7207,27466.7207,1502001000
3/6/2015,27716.33984,27767.23047,27508.83984,27657.4707,27657.4707,1735744700
4/6/2015,27645.35938,27854.74023,27094.5,27551.89063,27551.89063,3066127000
5/6/2015,27538.06055,27646.7207,27211.35938,27260.16016,27260.16016,2228885200
8/6/2015,27147.24023,27428.58984,27060.24023,27316.2793,27316.2793,2391660200
9/6/2015,27295.88086,27322.14063,26971.57031,26989.51953,26989.51953,2384116300
10/6/2015,27052.78906,27116.91992,26573.96094,26687.64063,26687.64063,1977373500
11/6/2015,26938.15039,26991.50977,26839.42969,26907.84961,26907.84961,1670581300
12/6/2015,27082.59961,27356.50977,26987.51953,27280.53906,27280.53906,1734157900
15/6/2015,27095.17969,27131.35938,26841.51953,26861.81055,26861.81055,1324712200
16/6/2015,26807.66992,26892.88086,26553.03906,26566.69922,26566.69922,1761927200
17/6/2015,26671.19922,26880.78906,26555.96094,26753.78906,26753.78906,1819404400
18/6/2015,26786.5293,26873.66992,26595.96094,26694.66016,26694.66016,1469953200
19/6/2015,26885.73047,27011.94922,26701.7207,26760.5293,26760.5293,2497578900
22/6/2015,26854.32031,27166.51953,26811.66016,27080.84961,27080.84961,1429174800
23/6/2015,27126.4707,27406.41016,27008.50977,27333.46094,27333.46094,2138105800
24/6/2015,27397.36914,27470.5,27292.84961,27404.9707,27404.9707,1659067500
25/6/2015,27329.16992,27350.49023,27120.7207,27145.75,27145.75,1908078300
26/6/2015,27016.08984,27016.08984,26522.44922,26663.86914,26663.86914,2473398200
29/6/2015,26560.13086,26631.50977,25617.7793,25966.98047,25966.98047,3023218900
30/6/2015,25944.0293,26470.43945,25885.66016,26250.0293,26250.0293,2480821500
2/7/2015,26459.42969,26459.42969,26135.61914,26282.32031,26282.32031,2185444300
3/7/2015,26349.83984,26402.84961,25933.11914,26064.10938,26064.10938,1888925900
6/7/2015,26083.99023,26261.5293,24750.31055,25236.2793,25236.2793,3514118700
7/7/2015,25391.75977,25439.33984,24819.25977,24975.31055,24975.31055,3020385200
8/7/2015,24411.30078,24411.30078,22836.82031,23516.56055,23516.56055,5441410900
9/7/2015,23435.5,24695.75,23332.90039,24392.78906,24392.78906,4266946400
10/7/2015,24567.91992,25015.16992,24567.91992,24901.2793,24901.2793,3230873300
13/7/2015,24709.58008,25275.75977,24596.43945,25224.00977,25224.00977,2124810600
14/7/2015,25184.06055,25250.94922,24906.4707,25120.91016,25120.91016,2129805300
15/7/2015,25219.44922,25219.44922,24862.65039,25055.75977,25055.75977,1603476600
16/7/2015,24976.08008,25170.34961,24841.14063,25162.7793,25162.7793,1386159700
17/7/2015,25246.64063,25517.44922,25183.85938,25415.26953,25415.26953,1279509000
20/7/2015,25540.31055,25540.31055,25298.96094,25404.81055,25404.81055,1088244600
21/7/2015,25428.88086,25634.32031,25342.68945,25536.42969,25536.42969,1125389100
22/7/2015,25401.78906,25401.78906,25177.59961,25282.61914,25282.61914,1298894500
23/7/2015,25308.55078,25500.99023,25250.35938,25398.84961,25398.84961,1130615300
24/7/2015,25279.94922,25279.94922,25073.19922,25128.50977,25128.50977,1134624200
27/7/2015,24906.7793,24908.58008,24282.21094,24351.96094,24351.96094,2317678800
28/7/2015,24269.90039,24947.34961,24140.61914,24503.93945,24503.93945,2134225400
29/7/2015,24630.43945,24718.64063,24444.4707,24619.44922,24619.44922,1350559500
30/7/2015,24822.41992,24872.69922,24478.07031,24497.98047,24497.98047,1488228200
31/7/2015,24650.92969,24661.18945,24467.83008,24636.2793,24636.2793,1363737600
3/8/2015,24533.14063,24533.14063,24232.59961,24411.41992,24411.41992,1466970000
4/8/2015,24364.41016,24519.34961,24217.7793,24406.11914,24406.11914,1225548200
5/8/2015,24466.30078,24582.18945,24420.94922,24514.16016,24514.16016,1105419800
6/8/2015,24527.74023,24527.74023,24320.75,24375.2793,24375.2793,977477100
7/8/2015,24327.56055,24641.92969,24327.56055,24552.4707,24552.4707,1106892000
10/8/2015,24433.66016,24602.66992,24135.64063,24521.11914,24521.11914,1211647200
11/8/2015,24694.7793,24924.07031,24420.71094,24498.21094,24498.21094,1608447800
12/8/2015,24269.10938,24324.18945,23826.96094,23916.01953,23916.01953,1851647500
13/8/2015,23935.48047,24133.86914,23860.82031,24018.80078,24018.80078,1716745000
14/8/2015,24055.01953,24126.30078,23957.35938,23991.0293,23991.0293,1198083100
17/8/2015,23945.59961,23950.57031,23699.83984,23814.65039,23814.65039,1197838600
18/8/2015,23956.85938,24024.36914,23464.34961,23474.9707,23474.9707,1454347800
19/8/2015,23555.01953,23586.78906,23138.73047,23167.84961,23167.84961,1914775100
20/8/2015,22973.86914,23033.9707,22610.5293,22757.4707,22757.4707,2339044200
21/8/2015,22343.25,22492.78906,22185.84961,22409.61914,22409.61914,2490613900
24/8/2015,21605.9707,21679.44922,21136.48047,21251.57031,21251.57031,3579922600
25/8/2015,21119.5293,21871.40039,20865.25977,21404.96094,21404.96094,3588835100
26/8/2015,21434.25,21686.44922,21060.08984,21080.39063,21080.39063,2956076900
27/8/2015,21758.61914,21963.42969,21407.58984,21838.53906,21838.53906,3192968200
28/8/2015,22424.40039,22424.40039,21585.33008,21612.39063,21612.39063,3009422400
31/8/2015,21793.01953,21793.01953,21399.61914,21670.58008,21670.58008,2686630600
1/9/2015,21692.7793,21692.7793,21170.85938,21185.42969,21185.42969,2155988500
2/9/2015,21101.41992,21288.5293,20771.76953,20934.93945,20934.93945,2512620100
4/9/2015,21158.92969,21174.85938,20715.01953,20840.60938,20840.60938,2120922200
7/9/2015,20683.31055,21056.39063,20579.92969,20583.51953,20583.51953,1656172300
8/9/2015,20636.83008,21431.99023,20524.88086,21259.03906,21259.03906,2266169400
9/9/2015,21632.68945,22228.58984,21529.81055,22131.31055,22131.31055,2945626500
10/9/2015,21667.85938,21771.57031,21492.08984,21562.5,21562.5,2092595900
11/9/2015,21710.13086,21909.82031,21472.16016,21504.36914,21504.36914,2371639300
14/9/2015,21678.88086,21762.15039,21441.71094,21561.90039,21561.90039,1472113700
15/9/2015,21527.5293,21634.48047,21411.16992,21455.23047,21455.23047,1352205800
16/9/2015,21731.33984,22103.06055,21608.5,21966.66016,21966.66016,2077633300
17/9/2015,22172.67969,22203.35938,21718.71094,21854.63086,21854.63086,2118628500
18/9/2015,21807.25,22052.10938,21807.25,21920.83008,21920.83008,2054752700
21/9/2015,21614.42969,21778.06055,21590.69922,21756.92969,21756.92969,1372777800
22/9/2015,21794.33984,22111.66992,21768.98047,21796.58008,21796.58008,1438158500
23/9/2015,21529.4707,21577.44922,21008.60938,21302.91016,21302.91016,2304513300
24/9/2015,21304.90039,21363.21094,21053.5,21095.98047,21095.98047,1596740300
25/9/2015,21070.39063,21318.33008,20957.99023,21186.32031,21186.32031,1728956700
29/9/2015,20579.2207,20579.2207,20368.11914,20556.59961,20556.59961,2536957700
30/9/2015,20795.92969,20939.39063,20683.10938,20846.30078,20846.30078,2134506700
2/10/2015,21172.93945,21530.80078,21130.10938,21506.08984,21506.08984,2161215700
5/10/2015,21930.9707,21980.83984,21739.90039,21854.5,21854.5,1468789300
6/10/2015,22169.09961,22169.09961,21719.28906,21831.61914,21831.61914,1622570500
7/10/2015,21884.73047,22527.78906,21817.41992,22515.75977,22515.75977,2932824400
8/10/2015,22588.68945,22588.68945,22201.10938,22354.91016,22354.91016,1931209500
9/10/2015,22615.93945,22807.85938,22440.88086,22458.80078,22458.80078,2403310800
12/10/2015,22614.33008,22779.5,22562.25977,22730.92969,22730.92969,1871862800
13/10/2015,22677.59961,22798.90039,22515.73047,22600.46094,22600.46094,1710895100
14/10/2015,22398.82031,22576.5,22356.56055,22439.91016,22439.91016,1352740800
15/10/2015,22667.41992,22940.25,22567.65039,22888.16992,22888.16992,1920825800
16/10/2015,23133.58984,23178.14063,22953.56055,23067.36914,23067.36914,1922580500
19/10/2015,23085.60938,23100.66016,22913.59961,23075.60938,23075.60938,1259219800
20/10/2015,22991.59961,23057.92969,22843.03906,22989.2207,22989.2207,1217365400
22/10/2015,22795.58008,22869.58984,22727.58984,22845.36914,22845.36914,1374140600
23/10/2015,23220.38086,23220.38086,23088.0293,23151.93945,23151.93945,1495348200
26/10/2015,23423.64063,23423.64063,23066.93945,23116.25,23116.25,1465182800
27/10/2015,23053.11914,23143.88086,22885.2207,23142.73047,23142.73047,1532532100
28/10/2015,23070.69922,23120.25,22923.66016,22956.57031,22956.57031,1377130700
29/10/2015,23054.5293,23054.5293,22811.32031,22819.93945,22819.93945,1759025000
30/10/2015,22785.85938,22847.16016,22612.56055,22640.03906,22640.03906,1537138400
2/11/2015,22502.2793,22605.80078,22332.71094,22370.03906,22370.03906,1688748100
3/11/2015,22603.15039,22697,22560.16992,22568.42969,22568.42969,1469567800
4/11/2015,22737.43945,23342.07031,22737.43945,23053.57031,23053.57031,2604074100
5/11/2015,23045.09961,23180.26953,22960.61914,23051.03906,23051.03906,1502715700
6/11/2015,22914.19922,22922.78906,22791.91016,22867.33008,22867.33008,1394990300
9/11/2015,22753.50977,22970.83008,22689.25977,22726.76953,22726.76953,1544945200
10/11/2015,22505.69922,22534.91992,22339.68945,22401.69922,22401.69922,1796811200
11/11/2015,22394.15039,22479.46094,22324.41016,22352.16992,22352.16992,1419265500
12/11/2015,22477.59961,22980.9707,22454.96094,22888.91992,22888.91992,1844259100
13/11/2015,22494.08984,22519.33008,22318.61914,22396.14063,22396.14063,2002495500
16/11/2015,21958.2793,22127.38086,21958.2793,22010.82031,22010.82031,1816444100
17/11/2015,22315.17969,22497.33008,22243.96094,22264.25,22264.25,1627705000
18/11/2015,22331.76953,22349.73047,22163.2793,22188.25977,22188.25977,1211467800
19/11/2015,22423.88086,22559.06055,22416,22500.2207,22500.2207,1381484300
20/11/2015,22510.44922,22790.07031,22412.0293,22754.7207,22754.7207,1230928400
23/11/2015,22760.05078,22802.71094,22619.67969,22665.90039,22665.90039,1075994800
24/11/2015,22593.08984,22629.75,22433.50977,22587.63086,22587.63086,1194757000
25/11/2015,22533.5293,22617.21094,22436.00977,22498,22498,1513214100
26/11/2015,22749.59961,22787.5,22453.68945,22488.93945,22488.93945,1128427600
27/11/2015,22555.41992,22555.41992,22051.00977,22068.32031,22068.32031,2107988400
30/11/2015,21974.81055,22195.25,21907.34961,21996.41992,21996.41992,2928378600
1/12/2015,22197.81055,22477.50977,22143.57031,22381.34961,22381.34961,1984283400
2/12/2015,22471.34961,22563.4707,22368.66016,22479.68945,22479.68945,1671129200
3/12/2015,22327.03906,22485.25,22327.03906,22417.00977,22417.00977,1271068600
4/12/2015,22142.10938,22242.49023,22108.46094,22235.89063,22235.89063,1607921200
7/12/2015,22336.32031,22352.25,22200.55078,22203.2207,22203.2207,1290311100
8/12/2015,22058.55078,22058.55078,21765.61914,21905.13086,21905.13086,1812299200
9/12/2015,21773.76953,21872.33008,21755.68945,21803.75977,21803.75977,1365939700
10/12/2015,21714.23047,21880.18945,21668.11914,21704.60938,21704.60938,1589431100
11/12/2015,21719.16992,21731.39063,21440.69922,21464.05078,21464.05078,1399114000
14/12/2015,21063.2793,21378.18945,21010.25977,21309.84961,21309.84961,1716020200
15/12/2015,21215.53906,21442.21094,21215.53906,21274.36914,21274.36914,1575316200
16/12/2015,21557.73047,21772.78906,21557.73047,21701.21094,21701.21094,1645623800
17/12/2015,21841.08984,22005.18945,21763.75977,21872.06055,21872.06055,1604958700
18/12/2015,21656.56055,21956.49023,21625.82031,21755.56055,21755.56055,1774171000
21/12/2015,21641.16992,21871.2207,21641.16992,21791.67969,21791.67969,1302760700
22/12/2015,21846.90039,21870.31055,21750.74023,21830.01953,21830.01953,916724900
23/12/2015,21869.40039,22103.63086,21846.48047,22040.58984,22040.58984,1053086500
24/12/2015,22207.82031,22217.44922,22128.7207,22138.13086,22138.13086,712784400
28/12/2015,22151.73047,22151.73047,21880.50977,21919.61914,21919.61914,874126000
29/12/2015,21923.26953,22024.2793,21881.71094,21999.61914,21999.61914,766776200
30/12/2015,22094.58984,22114.56055,21868.0293,21882.15039,21882.15039,1058882700
31/12/2015,21892.25,21970.33008,21864.11914,21914.40039,21914.40039,510189800
4/1/2016,21782.61914,21794.83984,21227.60938,21327.11914,21327.11914,1712094800
5/1/2016,21318.68945,21452.74023,21095.90039,21188.7207,21188.7207,1484745100
6/1/2016,21142.63086,21199.61914,20947.30078,20980.81055,20980.81055,1651083400
7/1/2016,20772.59961,20826.43945,20323.9707,20333.33984,20333.33984,2982003800
8/1/2016,20491.88086,20596.41992,20324.61914,20453.71094,20453.71094,2078133200
11/1/2016,19997.41992,20068.7793,19865.17969,19888.5,19888.5,2127840400
12/1/2016,20030.0293,20130.80078,19694.99023,19711.75977,19711.75977,1834357100
13/1/2016,20028.85938,20234.7793,19850.73047,19934.88086,19934.88086,1787070400
14/1/2016,19578.91992,19893.88086,19509.08008,19817.41016,19817.41016,1783215300
15/1/2016,19781.46094,19828.92969,19500.38086,19520.76953,19520.76953,1932607600
18/1/2016,19287.38086,19439.49023,19195.56055,19237.44922,19237.44922,2038630500
19/1/2016,19283.57031,19647.75,19204.2207,19635.81055,19635.81055,1825359900
20/1/2016,19332.2207,19332.2207,18833.88086,18886.30078,18886.30078,2459536700
21/1/2016,19079.13086,19238.26953,18534.30078,18542.15039,18542.15039,2608444800
22/1/2016,19000.78906,19152.80078,18769.60938,19080.50977,19080.50977,2388446600
25/1/2016,19341.41016,19490.26953,19291.91016,19340.14063,19340.14063,1776766600
26/1/2016,19068.83984,19098.07031,18811.83008,18860.80078,18860.80078,1873245100
27/1/2016,19211.85938,19216.99023,18931.33984,19052.44922,19052.44922,1929850700
28/1/2016,19093.76953,19223.58984,18982.2207,19195.83008,19195.83008,1941781800
29/1/2016,19138.41992,19709.99023,19130.58984,19683.10938,19683.10938,2350176600
1/2/2016,19770.96094,19770.96094,19444.25977,19595.5,19595.5,1596458400
2/2/2016,19474.86914,19628.57031,19403.49023,19446.83984,19446.83984,1783516300
3/2/2016,18910.88086,19032.71094,18764.82031,18991.58984,18991.58984,2126513100
4/2/2016,19190.35938,19338.36914,19166.17969,19183.08984,19183.08984,1556986500
5/2/2016,19287.35938,19397.88086,19230,19288.16992,19288.16992,1264808100
11/2/2016,18486.92969,18627.50977,18446.56055,18545.80078,18545.80078,1868442400
12/2/2016,18278.80078,18482.33008,18278.80078,18319.58008,18319.58008,2019813200
15/2/2016,18668.86914,18937.06055,18668.86914,18918.14063,18918.14063,1729340100
16/2/2016,19013.74023,19260.66992,18974.59961,19122.08008,19122.08008,1869161100
17/2/2016,19198.17969,19308.53906,18909.06055,18924.57031,18924.57031,1689473500
18/2/2016,19409.21094,19436.39063,19266.2207,19363.08008,19363.08008,1843924000
19/2/2016,19238.42969,19342.0293,19210.65039,19285.5,19285.5,1268689800
22/2/2016,19374.24023,19524.9707,19374.24023,19464.08984,19464.08984,1207462000
23/2/2016,19506.93945,19519.84961,19328.25977,19414.7793,19414.7793,1225027600
24/2/2016,19282.33984,19360.80078,19060.16016,19192.44922,19192.44922,1302717300
25/2/2016,19215.49023,19215.49023,18867.69922,18888.75,18888.75,1395869600
26/2/2016,19179.94922,19436.71094,19122.56055,19364.15039,19364.15039,1633549100
29/2/2016,19366.16992,19377.7207,19053.7793,19111.92969,19111.92969,1270443900
1/3/2016,19259.99023,19420,19108.30078,19407.46094,19407.46094,1473881700
2/3/2016,19788.16992,20058.11914,19783.91992,20003.49023,20003.49023,2455833600
3/3/2016,20082.00977,20082.00977,19791.59961,19941.75977,19941.75977,1761676100
4/3/2016,20052.09961,20200.38086,19977.42969,20176.69922,20176.69922,1907805100
7/3/2016,20306.08984,20331.68945,20095.63086,20159.7207,20159.7207,1930240900
8/3/2016,20132.09961,20137.73047,19902.75,20011.58008,20011.58008,1449306300
9/3/2016,19898.74023,20005.41016,19818.41992,19996.25977,19996.25977,1202836200
10/3/2016,20055.41992,20184.23047,19923.53906,19984.41992,19984.41992,1384555000
11/3/2016,19900.66992,20238.7207,19853.63086,20199.59961,20199.59961,1970725700
14/3/2016,20371.58984,20512.0293,20328.88086,20435.33984,20435.33984,1722861700
15/3/2016,20298.15039,20366.56055,20254.58984,20288.76953,20288.76953,1193143900
16/3/2016,20339.90039,20383.19922,20168.74023,20257.69922,20257.69922,1213704800
17/3/2016,20580.06055,20619.33984,20435.65039,20503.81055,20503.81055,1696007800
18/3/2016,20599.18945,20687.9707,20514.9707,20671.63086,20671.63086,2091585400
21/3/2016,20738.25,20772.46094,20618.56055,20684.15039,20684.15039,1520109900
22/3/2016,20765.07031,20765.07031,20576.80078,20666.75,20666.75,1303372700
23/3/2016,20629.40039,20693.48047,20513.60938,20615.23047,20615.23047,1185399100
24/3/2016,20450.68945,20499.40039,20268.5293,20345.60938,20345.60938,1460918200
29/3/2016,20386.32031,20386.32031,20250.15039,20366.30078,20366.30078,1303869800
30/3/2016,20545.43945,20820.73047,20541.07031,20803.39063,20803.39063,2058668600
31/3/2016,20811.46094,20872.55078,20689.2207,20776.69922,20776.69922,1781006800
1/4/2016,20786.17969,20786.17969,20455.41016,20498.91992,20498.91992,1633594800
5/4/2016,20311.85938,20311.85938,20116.86914,20177,20177,1876707600
6/4/2016,20100,20249.83984,20100,20206.66992,20206.66992,1338272400
7/4/2016,20297.82031,20370.51953,20165.75977,20266.05078,20266.05078,1493940300
8/4/2016,20061.59961,20370.43945,20045.4707,20370.40039,20370.40039,1435612200
11/4/2016,20255.83984,20550.94922,20240.68945,20440.81055,20440.81055,1234203400
12/4/2016,20440.7207,20546.42969,20407.82031,20504.43945,20504.43945,997121600
13/4/2016,20739.33984,21171.28906,20716.91016,21158.71094,21158.71094,2500342000
14/4/2016,21456.60938,21511.08008,21266.21094,21337.81055,21337.81055,2054279800
15/4/2016,21374.65039,21423.06055,21234.11914,21316.4707,21316.4707,1413648900
18/4/2016,21129.67969,21172,21002.76953,21161.5,21161.5,1426843200
19/4/2016,21438.13086,21459.03906,21259.16992,21436.21094,21436.21094,1462091100
20/4/2016,21452.82031,21452.82031,21103.33984,21236.31055,21236.31055,1716745500
21/4/2016,21406.40039,21634.74023,21331.58984,21622.25,21622.25,1709117500
22/4/2016,21448.15039,21495.78906,21358.5293,21467.03906,21467.03906,1282700700
25/4/2016,21408.56055,21430.57031,21254.46094,21304.43945,21304.43945,1199972500
26/4/2016,21380.01953,21419.91992,21080.88086,21407.26953,21407.26953,1346786700
27/4/2016,21372.33008,21442.50977,21277.03906,21361.59961,21361.59961,1247249600
28/4/2016,21488.96094,21654.07031,21255.41992,21388.0293,21388.0293,1684154400
29/4/2016,21215.19922,21235.39063,21023.76953,21067.05078,21067.05078,1603138400
3/5/2016,21061.76953,21061.76953,20668.36914,20676.93945,20676.93945,1707676300
4/5/2016,20556.5,20580.38086,20411.41016,20525.83008,20525.83008,1555895400
5/5/2016,20363.85938,20534.75977,20342.75,20449.82031,20449.82031,1354977100
6/5/2016,20357.44922,20377.93945,20058.76953,20109.86914,20109.86914,1725801800
9/5/2016,20279.90039,20303.18945,20125.7793,20156.81055,20156.81055,1323285400
10/5/2016,19962.42969,20294.46094,19962.42969,20242.67969,20242.67969,1446925800
11/5/2016,20347.75977,20347.75977,20008.91992,20055.28906,20055.28906,1337926500
12/5/2016,20100.5,20100.5,19863.61914,19915.46094,19915.46094,1150409200
13/5/2016,19843.49023,19881.91016,19594.60938,19719.28906,19719.28906,1758498600
16/5/2016,19711.76953,19998.75977,19705.91016,19883.94922,19883.94922,1486067400
17/5/2016,19987.24023,20145.76953,19847.69922,20118.80078,20118.80078,1568659300
18/5/2016,19862.41992,19923.83008,19749.28906,19826.41016,19826.41016,1351584400
19/5/2016,19729.63086,19793.46094,19646.34961,19694.33008,19694.33008,1148089000
20/5/2016,19631.71094,19954.33008,19631.71094,19852.19922,19852.19922,1247729300
23/5/2016,19788.13086,19955.0293,19750.61914,19809.0293,19809.0293,1086593700
24/5/2016,19828.01953,19870.16016,19712.66992,19830.42969,19830.42969,1174095900
25/5/2016,20156.75977,20379.66016,20156.75977,20368.05078,20368.05078,2040761100
26/5/2016,20373.48047,20404.73047,20249.96094,20397.10938,20397.10938,1347013200
27/5/2016,20425,20620.15039,20290.83984,20576.76953,20576.76953,1611353900
30/5/2016,20523.66992,20765.60938,20465.83984,20629.39063,20629.39063,1793022100
31/5/2016,20617.33008,20974.71094,20617.33008,20815.08984,20815.08984,3129577700
1/6/2016,20726.5293,20898.44922,20713.28906,20760.98047,20760.98047,1422260700
2/6/2016,20769.81055,20878.21094,20680.65039,20859.2207,20859.2207,1988238300
3/6/2016,20956.08008,21049.19922,20887.78906,20947.24023,20947.24023,1869294300
6/6/2016,20971.13086,21039.86914,20840.94922,21030.2207,21030.2207,1431229200
7/6/2016,21218.96094,21351.33008,21153.67969,21328.24023,21328.24023,1820198000
8/6/2016,21294.26953,21352.36914,21179.94922,21297.88086,21297.88086,1506480000
10/6/2016,21240.08008,21270.61914,21017.98047,21042.64063,21042.64063,1640607200
13/6/2016,20647.50977,20664.58984,20430.81055,20512.99023,20512.99023,2083433200
14/6/2016,20476.75,20537.91992,20358.93945,20387.5293,20387.5293,1498720500
15/6/2016,20161.00977,20553.58008,20161.00977,20467.51953,20467.51953,1729131100
16/6/2016,20284.91016,20297.40039,19964.36914,20038.41992,20038.41992,1901944200
17/6/2016,20244.23047,20282.03906,20090.80078,20169.98047,20169.98047,2193634100
20/6/2016,20425.06055,20551.01953,20288.49023,20510.19922,20510.19922,1565765000
21/6/2016,20522.35938,20681.78906,20516.73047,20668.43945,20668.43945,1608985100
22/6/2016,20553.93945,20841.50977,20515.25,20795.11914,20795.11914,1835867700
23/6/2016,20862.58984,20889.05078,20753.93945,20868.33984,20868.33984,1663934000
24/6/2016,20483.50977,21034.17969,19662.69922,20259.13086,20259.13086,3953268600
27/6/2016,19982.66016,20329.16016,19969.4707,20227.30078,20227.30078,1789673800
28/6/2016,19898.75,20196.19922,19898.75,20172.46094,20172.46094,1919983900
29/6/2016,20217.07031,20456.58008,20217.07031,20436.11914,20436.11914,1566228200
30/6/2016,20736.84961,20828.0293,20614.65039,20794.36914,20794.36914,2032778200
4/7/2016,20967.4707,21166.01953,20840.64063,21059.19922,21059.19922,1838333600
5/7/2016,20919.51953,20945.98047,20737.16016,20750.7207,20750.7207,1225382700
6/7/2016,20475.40039,20560.06055,20304.39063,20495.28906,20495.28906,1633236900
7/7/2016,20606.67969,20731.11914,20576.74023,20706.91992,20706.91992,1125369300
8/7/2016,20622.83008,20645.58984,20468.5293,20564.16992,20564.16992,1194770200
11/7/2016,20951.16992,20972.84961,20840,20880.5,20880.5,1998671500
12/7/2016,21046.93945,21252.64063,20957.25977,21224.74023,21224.74023,1970575300
13/7/2016,21356.64063,21441.23047,21279.76953,21322.36914,21322.36914,1825234400
14/7/2016,21297.53906,21581.41992,21242.92969,21561.06055,21561.06055,1939969500
15/7/2016,21589.08008,21739.21094,21515.34961,21659.25,21659.25,1784843200
18/7/2016,21656.88086,21822,21616.16016,21803.17969,21803.17969,1368767600
19/7/2016,21734.33984,21767.88086,21612.59961,21673.19922,21673.19922,1257334500
20/7/2016,21646.39063,21895.23047,21632.50977,21882.48047,21882.48047,1417286000
21/7/2016,21971.9707,22118.2207,21913.16016,22000.49023,22000.49023,1569756600
22/7/2016,21913.03906,21972.86914,21832.42969,21964.26953,21964.26953,1120997900
25/7/2016,22071.76953,22071.76953,21878.88086,21993.43945,21993.43945,1189962100
26/7/2016,21890.89063,22300.50977,21890.89063,22129.73047,22129.73047,1938257900
27/7/2016,22193.31055,22277.24023,21997.88086,22218.99023,22218.99023,1958434400
28/7/2016,22134.11914,22214.7207,22053.50977,22174.33984,22174.33984,1611124800
29/7/2016,22055.94922,22152.75,21830.46094,21891.36914,21891.36914,1745509100
1/8/2016,22027.65039,22260.94922,22027.65039,22129.14063,22129.14063,1815980500
2/8/2016,null,null,null,null,null,null
3/8/2016,21743.32031,21822.2207,21725.38086,21739.11914,21739.11914,1685374700
4/8/2016,21873.35938,21922.41992,21788.31055,21832.23047,21832.23047,1019501800
5/8/2016,21961.05078,22193.28906,21961.05078,22146.08984,22146.08984,1163973600
